price,id
69.04340089267718,0
101.06213733345615,1
127.83263197216573,2
121.84935781313499,3
131.47260757176923,4
277.0461554149224,5
220.83065120240195,6
164.98754573592092,7
154.98895928046218,8
91.19135148930845,9
217.50244034815154,10
201.46350325028718,11
148.52606295893125,12
116.60351010984714,13
222.75093414542692,14
69.48544613394405,15
125.34771309856522,16
191.9445575722689,17
138.28988703345928,18
116.79248701032549,19
227.34111650620267,20
159.58565855483874,21
208.12921369582213,22
236.3107292016373,23
122.40611020252514,24
204.5764913318579,25
173.22756621171,26
124.16771029482125,27
147.69845439362905,28
199.9952137476891,29
211.44987832213076,30
78.96440697909192,31
165.18019983470302,32
145.923348251528,33
220.288901598269,34
105.74950576473057,35
119.3688569456031,36
154.87024327385015,37
226.18364537538758,38
194.47438225799343,39
79.81210574772544,40
140.13266848552826,41
142.4728459476861,42
298.5635787454833,43
152.51447928239966,44
232.73712089944647,45
344.3412434201717,46
83.34462322122494,47
84.45821370764804,48
214.36971691101448,49
182.0420207783004,50
178.5430885260386,51
93.51808612758305,52
79.53618413204632,53
155.60164889771607,54
154.86036693199767,55
134.67783896734042,56
125.81879681918234,57
106.25272362782201,58
223.53108306798015,59
237.72942778608768,60
295.50903243668665,61
116.87719489157789,62
163.18388483677717,63
247.42955691240215,64
113.71964853478183,65
162.3156780320934,66
171.75515048497988,67
115.99136439342634,68
275.63152702537576,69
129.01203025233366,70
434.08967223723226,71
223.2450192000506,72
107.24709521655376,73
144.57047207274758,74
72.30151806890137,75
156.12085435736805,76
143.26166310332434,77
119.30964165043333,78
42.073230426912446,79
144.86264089873484,80
126.15123106655469,81
96.51050380154963,82
49.429014759413036,83
185.51199172442523,84
148.03590966125967,85
85.5016589183073,86
132.6594142200326,87
132.4094164183841,88
239.72099210867552,89
202.07064519479854,90
127.81868888644188,91
145.7984672757143,92
130.08527375351076,93
168.80990943065189,94
433.8263076739469,95
124.23884252285963,96
96.76515898622895,97
152.51460421201017,98
157.13398703194153,99
218.3071448035769,100
1594.340614341249,101
197.97361899458727,102
228.5509319858781,103
154.632740165247,104
104.16368901974228,105
59.22688574024798,106
178.88016710345778,107
158.39728482663995,108
186.88980755324204,109
117.63529661596657,110
91.92930019301764,111
247.21406496510238,112
126.11702994423463,113
76.80596346744117,114
129.68993708691838,115
187.02026573043074,116
110.90710675849965,117
75.72011964556789,118
124.84739500993929,119
166.45308876074233,120
260.8416944720244,121
40.570526703479196,122
114.86519087993605,123
104.95653948351206,124
177.4401406894105,125
238.25123691203206,126
204.78978474381316,127
163.18186937830038,128
88.38029678768467,129
138.57579222916962,130
198.0943937887305,131
168.19521878513933,132
176.8380847906388,133
95.28079938384879,134
242.599136810291,135
193.5302622114036,136
101.84848003769604,137
117.8968963920192,138
82.75015908792417,139
318.87603409093026,140
156.48046768398956,141
162.090349964206,142
121.379819418846,143
172.984974848953,144
57.70098054211949,145
100.384582168144,146
91.47882743785048,147
124.48726609535781,148
193.63607003095362,149
61.025459361312414,150
76.20552410083818,151
204.35053963776394,152
372.651101567071,153
121.03698050122057,154
212.01148463353843,155
138.47283331103478,156
258.7547498522113,157
92.22850799122104,158
71.95300089313297,159
109.21978872507843,160
362.52458203095904,161
150.34910519916502,162
87.19366122080832,163
183.3556077612817,164
360.12703778235704,165
171.37323019236035,166
57.50125478111725,167
130.40100870558297,168
185.46781740083688,169
244.52586260807468,170
163.22159363428096,171
203.46600471288613,172
142.9766581571244,173
156.5719797967927,174
152.77925199061403,175
141.66589644024666,176
121.17503395489788,177
162.41449868776306,178
155.06977165986012,179
184.7114487443615,180
84.68863883583346,181
111.689867651389,182
141.42978048390918,183
412.6162091765298,184
221.19509184067158,185
207.5241281556182,186
196.11219701846,187
125.14071925310282,188
180.44076652478768,189
156.48803674452327,190
222.63650000375864,191
240.2009230791322,192
71.2661430698702,193
137.16856074833893,194
142.73481165836418,195
159.89037303164233,196
106.05450242588219,197
289.95470190974294,198
69.1496442724073,199
162.6599095529684,200
412.39241285078447,201
232.68018290599258,202
107.3983459668323,203
142.02375276258837,204
203.7298663111255,205
174.22342078983763,206
177.71960371394934,207
108.86119706002668,208
140.35258794091052,209
