price,id
131.77,0
155.68,1
110.37,2
120.77,3
157.41,4
304.5,5
294.05,6
167.27,7
176.37,8
105.03,9
231.27,10
235.25,11
122.62,12
136.76,13
537.62,14
82.59,15
112.01,16
190.21,17
133.28,18
129.79,19
286.5,20
196.75,21
189.16,22
209.31,23
152.21,24
356.04,25
345.09,26
109.66,27
158.74,28
219.52,29
212.95,30
88.19,31
187.65,32
166.13,33
285.37,34
98.72,35
101.09,36
174.55,37
225.21,38
234.51,39
75.9,40
146.35,41
118.42,42
395.8,43
132.99,44
428.19,45
312.66,46
87.01,47
86.7,48
229.0,49
227.05,50
212.96,51
110.97,52
64.9,53
145.61,54
151.93,55
118.26,56
111.03,57
103.73,58
249.91,59
268.14,60
288.43,61
95.3,62
208.79,63
272.96,64
113.31,65
160.39,66
155.38,67
146.09,68
246.41,69
126.48,70
413.7,71
192.86,72
97.45,73
178.01,74
69.12,75
186.73,76
124.15,77
123.45,78
169.29,79
202.79,80
105.91,81
130.01,82
68.56,83
147.47,84
147.76,85
95.28,86
117.28,87
254.85,88
243.95,89
180.02,90
101.33,91
152.12,92
116.62,93
176.52,94
567.22,95
105.58,96
102.53,97
174.81,98
153.79,99
198.84,100
1587.5,101
235.22,102
543.35,103
127.52,104
175.84,105
43.67,106
164.57,107
172.21,108
273.0,109
137.96,110
69.3,111
295.05,112
108.08,113
111.54,114
140.13,115
187.72,116
116.57,117
80.4,118
147.17,119
165.93,120
252.96,121
80.59,122
117.18,123
104.95,124
178.93,125
286.53,126
195.0,127
192.26,128
85.52,129
109.94,130
236.77,131
176.39,132
205.6,133
89.88,134
242.05,135
186.83,136
55.42,137
152.88,138
74.29,139
451.92,140
167.32,141
175.52,142
147.63,143
161.23,144
84.03,145
90.95,146
96.99,147
120.25,148
172.7,149
74.18,150
76.59,151
212.64,152
442.19,153
104.7,154
174.0,155
135.46,156
313.76,157
85.92,158
89.44,159
114.66,160
458.06,161
176.48,162
61.09,163
226.37,164
453.4,165
164.1,166
98.04,167
145.11,168
175.36,169
220.45,170
165.38,171
208.73,172
214.13,173
174.27,174
140.27,175
100.92,176
112.16,177
396.2,178
177.62,179
167.26,180
73.94,181
105.03,182
165.22,183
232.31,184
247.29,185
233.01,186
205.66,187
115.78,188
186.46,189
137.73,190
241.31,191
244.97,192
80.3,193
142.84,194
145.9,195
158.86,196
99.56,197
386.4,198
76.8,199
158.78,200
414.39,201
232.45,202
108.1,203
121.23,204
216.14,205
168.21,206
170.69,207
94.59,208
160.17,209
165.86,210
76.85,211
67.55,212
223.68,213
169.22,214
233.68,215
57.0,216
150.09,217
112.22,218
140.13,219
132.95,220
192.23,221
156.59,222
147.37,223
224.4,224
80.24,225
85.68,226
169.11,227
91.46,228
161.32,229
204.81,230
155.5,231
165.56,232
139.4,233
362.71,234
98.95,235
159.91,236
223.96,237
174.68,238
237.6,239
78.57,240
109.54,241
120.26,242
492.92,243
110.76,244
116.86,245
141.59,246
325.81,247
93.66,248
469.2,249
72.94,250
227.38,251
176.82,252
134.43,253
110.02,254
59.3,255
203.72,256
236.61,257
172.18,258
117.08,259
253.02,260
236.61,261
127.03,262
182.13,263
205.42,264
645.22,265
165.27,266
179.57,267
133.0,268
144.29,269
127.48,270
120.45,271
178.19,272
199.71,273
104.93,274
147.94,275
106.61,276
145.24,277
201.21,278
217.63,279
108.38,280
127.79,281
104.85,282
113.56,283
105.04,284
291.9,285
203.01,286
108.75,287
97.54,288
251.55,289
213.55,290
177.16,291
96.98,292
217.21,293
253.01,294
392.77,295
190.92,296
141.12,297
137.73,298
402.84,299
260.71,300
187.84,301
123.91,302
196.58,303
78.99,304
253.28,305
157.59,306
221.5,307
182.7,308
164.39,309
170.42,310
89.37,311
167.96,312
234.34,313
151.12,314
120.27,315
523.13,316
142.31,317
164.24,318
176.89,319
116.86,320
154.93,321
152.34,322
199.78,323
174.84,324
124.66,325
85.71,326
116.23,327
200.02,328
139.02,329
138.86,330
107.15,331
221.84,332
102.65,333
359.12,334
168.76,335
109.08,336
147.66,337
107.99,338
88.42,339
273.24,340
79.44,341
244.47,342
119.66,343
161.04,344
655.78,345
311.78,346
166.67,347
186.96,348
100.67,349
170.7,350
224.94,351
95.32,352
94.7,353
79.37,354
132.74,355
326.46,356
303.07,357
238.6,358
160.63,359
190.62,360
168.52,361
186.75,362
122.57,363
309.26,364
417.97,365
318.34,366
79.48,367
250.45,368
116.96,369
640.08,370
195.16,371
245.19,372
98.37,373
477.72,374
101.03,375
363.68,376
166.75,377
235.62,378
267.92,379
148.26,380
214.44,381
199.81,382
220.38,383
224.23,384
133.62,385
372.15,386
245.4,387
177.69,388
222.87,389
79.75,390
140.44,391
101.61,392
71.99,393
150.63,394
225.84,395
94.02,396
188.42,397
