price,id
134.29,0
98.66,1
107.78,2
126.54,3
175.42,4
345.08,5
209.71,6
190.48,7
160.06,8
110.8,9
218.42,10
267.09,11
128.79,12
133.42,13
527.74,14
80.47,15
119.17,16
172.2,17
140.22,18
137.44,19
313.33,20
155.26,21
260.17,22
243.34,23
130.5,24
241.47,25
221.2,26
97.45,27
163.9,28
242.52,29
251.67,30
93.46,31
196.44,32
175.24,33
320.03,34
93.26,35
113.17,36
172.02,37
251.85,38
211.83,39
66.57,40
143.69,41
128.7,42
374.47,43
130.26,44
241.08,45
300.43,46
96.43,47
84.3,48
212.98,49
231.71,50
188.56,51
109.85,52
86.99,53
137.57,54
148.26,55
129.83,56
106.41,57
110.77,58
239.24,59
261.34,60
340.33,61
110.42,62
188.33,63
329.75,64
113.47,65
165.5,66
146.34,67
147.49,68
296.46,69
132.48,70
445.41,71
216.07,72
85.39,73
139.45,74
61.58,75
188.29,76
137.69,77
108.26,78
200.08,79
156.44,80
117.14,81
126.33,82
72.08,83
171.57,84
139.45,85
109.19,86
126.7,87
137.69,88
251.5,89
169.26,90
120.0,91
127.94,92
119.43,93
188.25,94
481.65,95
121.2,96
96.93,97
179.79,98
143.98,99
238.32,100
1086.71,101
217.43,102
472.6,103
141.46,104
160.25,105
52.09,106
179.08,107
158.42,108
253.57,109
139.1,110
83.58,111
267.4,112
108.22,113
120.27,114
140.28,115
202.74,116
103.64,117
81.93,118
152.83,119
173.05,120
239.98,121
74.41,122
129.74,123
92.51,124
222.59,125
246.72,126
189.23,127
199.19,128
85.91,129
134.95,130
277.28,131
176.52,132
218.61,133
88.34,134
297.63,135
194.92,136
53.44,137
166.35,138
70.5,139
333.63,140
175.71,141
183.3,142
152.94,143
149.04,144
86.72,145
94.75,146
88.25,147
128.58,148
186.72,149
73.45,150
73.49,151
182.64,152
409.59,153
102.97,154
197.04,155
148.12,156
357.27,157
74.79,158
85.69,159
123.24,160
428.93,161
153.99,162
55.56,163
209.37,164
461.89,165
154.34,166
85.97,167
140.44,168
150.65,169
216.14,170
167.25,171
169.28,172
304.15,173
167.37,174
152.13,175
133.06,176
107.12,177
240.24,178
168.07,179
163.74,180
76.74,181
111.98,182
132.75,183
226.68,184
238.33,185
216.76,186
216.35,187
112.4,188
196.86,189
141.9,190
256.09,191
247.26,192
79.25,193
136.59,194
138.41,195
155.6,196
98.49,197
394.44,198
68.31,199
143.96,200
399.26,201
247.51,202
109.37,203
140.91,204
247.89,205
188.46,206
172.51,207
97.94,208
174.85,209
178.42,210
75.71,211
70.78,212
225.38,213
164.6,214
250.75,215
67.26,216
142.38,217
121.78,218
149.71,219
141.78,220
199.63,221
155.62,222
145.31,223
238.37,224
89.77,225
118.03,226
169.13,227
99.83,228
122.96,229
211.3,230
202.18,231
151.39,232
128.43,233
457.19,234
95.97,235
169.11,236
224.66,237
202.95,238
250.72,239
65.8,240
120.54,241
123.09,242
396.34,243
114.2,244
130.68,245
120.92,246
238.7,247
96.62,248
278.01,249
73.12,250
287.16,251
180.18,252
135.35,253
121.13,254
61.46,255
200.64,256
273.83,257
172.01,258
110.55,259
256.6,260
264.19,261
141.4,262
174.16,263
227.4,264
775.64,265
164.37,266
173.84,267
138.25,268
148.35,269
141.33,270
120.68,271
180.96,272
228.38,273
113.39,274
154.55,275
101.85,276
143.07,277
199.6,278
225.39,279
101.8,280
132.66,281
100.31,282
116.96,283
94.87,284
207.97,285
203.54,286
109.2,287
89.05,288
304.66,289
232.19,290
165.85,291
96.18,292
111.66,293
258.16,294
267.54,295
178.94,296
140.81,297
141.32,298
375.05,299
229.96,300
166.12,301
109.91,302
173.13,303
82.89,304
279.28,305
160.75,306
226.02,307
150.46,308
183.82,309
178.2,310
119.21,311
181.81,312
223.25,313
167.16,314
111.18,315
698.22,316
131.88,317
175.76,318
189.58,319
120.14,320
156.04,321
152.21,322
204.92,323
160.54,324
148.63,325
82.84,326
116.98,327
166.76,328
122.59,329
136.89,330
107.3,331
259.26,332
80.47,333
399.31,334
154.42,335
103.2,336
157.27,337
138.2,338
94.3,339
347.62,340
80.95,341
253.02,342
117.33,343
158.84,344
889.25,345
331.21,346
140.08,347
152.21,348
111.22,349
168.69,350
230.31,351
89.21,352
96.49,353
85.36,354
132.56,355
345.06,356
158.07,357
217.8,358
149.83,359
194.59,360
157.83,361
198.16,362
129.8,363
268.01,364
349.46,365
290.06,366
78.56,367
227.1,368
117.83,369
727.48,370
206.85,371
315.81,372
96.61,373
327.46,374
100.42,375
261.11,376
166.48,377
254.6,378
258.29,379
138.22,380
189.45,381
180.2,382
244.69,383
195.1,384
140.41,385
399.09,386
169.46,387
196.77,388
197.27,389
80.03,390
147.03,391
105.07,392
91.38,393
150.19,394
199.8,395
101.98,396
162.63,397
127.06,398
1008.35,399
431.04,400
133.4,401
144.17,402
139.95,403
239.1,404
104.51,405
116.82,406
75.74,407
137.56,408
184.44,409
198.48,410
181.01,411
76.41,412
200.32,413
179.45,414
441.78,415
151.68,416
262.87,417
251.74,418
211.75,419
86.73,420
165.18,421
162.82,422
106.31,423
287.28,424
237.1,425
172.19,426
129.24,427
180.75,428
138.6,429
179.02,430
84.47,431
129.12,432
191.3,433
95.72,434
145.31,435
428.99,436
93.72,437
58.77,438
98.77,439
195.93,440
746.81,441
139.33,442
144.27,443
231.01,444
166.62,445
161.64,446
135.93,447
127.04,448
112.59,449
194.79,450
204.54,451
135.99,452
189.13,453
133.58,454
320.12,455
184.23,456
78.89,457
82.2,458
182.26,459
161.82,460
210.52,461
113.67,462
547.03,463
264.93,464
206.96,465
169.72,466
111.14,467
214.41,468
105.4,469
135.27,470
204.43,471
94.45,472
197.58,473
74.7,474
123.02,475
171.97,476
266.53,477
215.99,478
104.75,479
148.76,480
106.51,481
153.94,482
199.49,483
157.2,484
189.9,485
216.73,486
290.57,487
121.14,488
65.18,489
153.61,490
76.25,491
132.63,492
163.49,493
187.3,494
109.0,495
133.58,496
108.94,497
105.44,498
276.95,499
223.46,500
180.88,501
135.28,502
108.48,503
160.83,504
101.92,505
148.55,506
123.61,507
284.83,508
477.95,509
85.45,510
180.2,511
139.07,512
298.6,513
139.36,514
231.42,515
109.22,516
144.63,517
72.91,518
224.11,519
126.48,520
76.12,521
187.26,522
296.58,523
213.73,524
151.29,525
264.89,526
260.7,527
178.41,528
136.05,529
180.47,530
161.28,531
197.19,532
82.57,533
273.02,534
93.76,535
56.18,536
184.4,537
206.07,538
174.55,539
223.23,540
193.41,541
212.02,542
337.35,543
629.88,544
516.43,545
96.02,546
133.66,547
89.8,548
115.15,549
122.53,550
253.2,551
97.17,552
160.97,553
140.38,554
112.89,555
171.77,556
127.16,557
202.1,558
58.51,559
150.22,560
362.0,561
187.43,562
191.59,563
119.15,564
158.8,565
203.47,566
154.7,567
95.08,568
124.74,569
111.94,570
389.13,571
146.86,572
119.92,573
117.56,574
127.66,575
198.79,576
83.84,577
115.41,578
160.22,579
187.51,580
195.32,581
148.9,582
216.03,583
77.31,584
109.1,585
466.97,586
187.01,587
211.14,588
187.4,589
235.33,590
184.9,591
79.6,592
181.23,593
424.48,594
208.64,595
200.27,596
90.26,597
259.35,598
234.89,599
257.33,600
159.46,601
80.43,602
197.99,603
171.47,604
198.07,605
215.47,606
104.79,607
136.06,608
100.02,609
125.37,610
208.88,611
167.22,612
74.03,613
267.21,614
96.66,615
250.13,616
238.02,617
198.28,618
238.77,619
157.69,620
176.91,621
71.26,622
91.56,623
170.44,624
93.99,625
142.35,626
118.84,627
209.29,628
175.2,629
117.65,630
73.73,631
120.49,632
97.26,633
189.34,634
105.16,635
209.08,636
79.42,637
140.76,638
108.32,639
171.37,640
107.96,641
124.17,642
100.23,643
33.86,644
149.22,645
231.62,646
133.95,647
316.62,648
86.66,649
127.97,650
98.26,651
191.19,652
128.61,653
92.43,654
310.33,655
141.16,656
159.64,657
192.76,658
118.65,659
144.56,660
361.19,661
180.48,662
102.48,663
380.26,664
631.87,665
112.69,666
357.28,667
105.58,668
201.67,669
272.33,670
138.9,671
166.64,672
195.2,673
343.78,674
137.44,675
178.8,676
127.43,677
143.57,678
126.37,679
86.61,680
262.18,681
294.2,682
250.22,683
170.14,684
84.1,685
132.2,686
177.77,687
209.16,688
169.76,689
117.84,690
288.63,691
215.18,692
407.22,693
97.06,694
152.47,695
93.25,696
145.72,697
140.59,698
194.53,699
101.02,700
179.84,701
139.26,702
198.79,703
238.83,704
112.6,705
104.8,706
201.02,707
144.56,708
198.92,709
145.26,710
117.29,711
112.12,712
114.93,713
183.59,714
99.98,715
99.48,716
135.49,717
187.43,718
179.93,719
152.57,720
154.38,721
229.65,722
159.74,723
165.18,724
141.37,725
207.5,726
183.21,727
145.39,728
145.13,729
112.14,730
359.43,731
202.79,732
65.59,733
56.81,734
195.86,735
131.19,736
126.77,737
139.82,738
271.98,739
273.53,740
215.45,741
194.91,742
127.4,743
185.81,744
155.33,745
174.29,746
79.51,747
147.69,748
200.54,749
264.79,750
319.09,751
553.82,752
100.53,753
270.16,754
75.83,755
112.05,756
145.51,757
449.0,758
179.93,759
141.66,760
404.08,761
156.28,762
99.33,763
184.52,764
158.48,765
133.91,766
233.04,767
154.39,768
86.96,769
57.59,770
257.77,771
82.25,772
218.83,773
178.79,774
136.76,775
174.33,776
113.67,777
128.1,778
140.28,779
287.49,780
184.37,781
393.69,782
137.62,783
114.69,784
274.38,785
1010.01,786
218.78,787
201.9,788
113.44,789
88.69,790
175.45,791
182.13,792
169.4,793
150.79,794
64.19,795
85.9,796
98.67,797
149.76,798
553.17,799
120.89,800
155.84,801
138.83,802
126.66,803
101.25,804
175.44,805
263.38,806
252.76,807
148.89,808
138.06,809
100.97,810
84.95,811
114.85,812
122.23,813
107.96,814
141.02,815
227.73,816
396.5,817
166.2,818
127.57,819
170.34,820
155.13,821
158.77,822
400.4,823
159.03,824
156.13,825
162.33,826
158.28,827
157.99,828
254.16,829
189.7,830
232.66,831
130.52,832
272.51,833
169.22,834
78.8,835
263.02,836
154.99,837
202.82,838
205.1,839
304.86,840
198.03,841
153.56,842
116.6,843
118.03,844
72.12,845
96.29,846
99.57,847
121.7,848
93.19,849
133.44,850
228.68,851
174.76,852
109.88,853
188.5,854
148.11,855
166.73,856
154.28,857
191.7,858
183.75,859
202.18,860
56.23,861
103.72,862
249.37,863
153.42,864
169.2,865
236.36,866
133.83,867
144.42,868
90.69,869
175.75,870
395.9,871
197.61,872
190.95,873
295.05,874
344.34,875
237.13,876
181.15,877
185.72,878
111.78,879
156.9,880
122.31,881
177.28,882
96.57,883
192.98,884
150.27,885
170.57,886
300.14,887
146.38,888
151.23,889
228.43,890
115.88,891
79.57,892
115.28,893
104.69,894
155.82,895
147.28,896
108.91,897
77.42,898
196.52,899
202.68,900
189.36,901
142.06,902
148.46,903
83.87,904
187.05,905
98.03,906
127.3,907
130.98,908
138.39,909
259.51,910
451.0,911
160.83,912
118.95,913
245.08,914
84.04,915
150.5,916
