price,id
96.44242705,0
113.2168255,1
129.9673925,2
144.3234498,3
228.6776729,4
216.2542635,5
179.7850708,6
161.629961,7
85.81901591,8
228.4341099,9
326.9234611,10
142.4539865,11
125.7495995,12
198.5129237,13
69.54340174,14
132.7769569,15
211.2231076,16
138.1039902,17
135.5687509,18
200.3607944,19
156.5187027,20
215.6016235,21
247.6247855,22
110.8347008,23
224.7784089,24
178.8550499,25
112.9629088,26
142.5030352,27
192.6799222,28
200.4640167,29
85.91053039,30
152.7803564,31
143.4262681,32
211.0989114,33
120.452526,34
136.1871578,35
138.4858921,36
235.9343845,37
207.3887943,38
94.6475727,39
140.4966342,40
147.1361542,41
281.1967908,42
164.533063,43
237.9001439,44
358.4202351,45
93.70261884,46
87.65535141,47
217.821126,48
169.3543126,49
187.5726041,50
100.9660956,51
65.9828648,52
137.6757708,53
153.3070387,54
135.8275578,55
147.7735692,56
107.6282458,57
235.0675741,58
259.8642728,59
266.5709551,60
124.9930445,61
167.8393188,62
227.9581266,63
118.750435,64
167.6552694,65
162.3838122,66
99.97345977,67
282.9138256,68
135.2738504,69
419.7813491,70
206.5136877,71
109.0202786,72
164.0984956,73
88.73099697,74
180.0482406,75
153.6050732,76
124.1810736,77
152.2751806,78
118.3216351,79
103.8006954,80
84.32988032,81
63.0894347,82
234.0355462,83
148.9206548,84
89.04415873,85
136.7952308,86
127.6011474,87
221.0147011,88
194.9349128,89
136.3916391,90
174.4673941,91
117.2433107,92
168.5261408,93
385.0303924,94
118.975058,95
111.0732329,96
159.5976789,97
159.2339635,98
214.9306376,99
2584.184264,100
187.1426694,101
262.834401,102
160.1109019,103
110.783,104
37.84714897,105
178.2023626,106
162.9579025,107
183.1467801,108
111.8433537,109
77.1666391,110
237.1872137,111
127.7839175,112
72.54351571,113
143.2749715,114
217.7396514,115
110.0295594,116
66.21862783,117
133.7516053,118
166.9475832,119
271.8191269,120
80.59540362,121
106.1301794,122
64.82273542,123
185.3833124,124
220.7642907,125
217.1793284,126
169.9735605,127
103.7819041,128
157.2590191,129
187.8950914,130
162.1817131,131
217.8251348,132
74.68947541,133
239.2663523,134
206.0708577,135
71.46076115,136
121.2063053,137
76.84311412,138
300.8598561,139
156.7925635,140
168.3150314,141
119.9682146,142
155.9437733,143
68.43454911,144
101.6475261,145
82.75826303,146
134.4750417,147
161.6908458,148
63.87644981,149
81.22146026,150
195.5511959,151
366.683035,152
122.5910538,153
228.2577535,154
137.979738,155
206.8458483,156
92.21885538,157
79.785994,158
107.0869175,159
364.5399289,160
152.8761682,161
59.22019218,162
189.1954859,163
360.4835015,164
183.2207799,165
107.1042444,166
133.0453241,167
223.5806331,168
221.0352817,169
164.4982848,170
179.7520585,171
151.3639443,172
164.6609458,173
160.0057901,174
146.33235,175
114.7218102,176
124.4969234,177
148.4387515,178
176.4994157,179
81.44300609,180
106.2112255,181
126.5034773,182
240.9276435,183
226.8837739,184
190.3247354,185
191.605747,186
124.294596,187
186.4095115,188
156.5327273,189
235.002402,190
266.4449314,191
77.17058807,192
135.0767446,193
127.2005202,194
172.5677692,195
118.2690772,196
281.6867842,197
82.7485794,198
145.1205317,199
426.3064031,200
